"","state","date","confirmed"
"1551","Oregon",0020-02-17,0
"1552","Pennsylvania",0020-02-17,0
"1553","Puerto Rico",0020-02-17,0
"1554","Rhode Island",0020-02-17,0
"1555","South Carolina",0020-02-17,0
"1556","South Dakota",0020-02-17,0
"1557","Tennessee",0020-02-17,0
"1558","Texas",0020-02-17,0
"1559","Utah",0020-02-17,0
"1560","Vermont",0020-02-17,0
"1561","Virgin Islands",0020-02-17,0
"1562","Virginia",0020-02-17,0
"1563","Washington",0020-02-17,1
"1564","West Virginia",0020-02-17,0
"1565","Wisconsin",0020-02-17,0
"1566","Wyoming",0020-02-17,0
"1567","Alabama",0020-02-18,0
"1568","Alaska",0020-02-18,0
"1569","American Samoa",0020-02-18,0
"1570","Arizona",0020-02-18,1
"1571","Arkansas",0020-02-18,0
"1572","California",0020-02-18,8
"1573","Colorado",0020-02-18,0
"1574","Connecticut",0020-02-18,0
"1575","Delaware",0020-02-18,0
"1576","Diamond Princess",0020-02-18,0
"1577","District of Columbia",0020-02-18,0
"1578","Florida",0020-02-18,0
"1579","Georgia",0020-02-18,0
"1580","Grand Princess",0020-02-18,0
"1581","Guam",0020-02-18,0
"1582","Hawaii",0020-02-18,0
"1583","Idaho",0020-02-18,0
"1584","Illinois",0020-02-18,2
"1585","Indiana",0020-02-18,0
"1586","Iowa",0020-02-18,0
"1587","Kansas",0020-02-18,0
"1588","Kentucky",0020-02-18,0
"1589","Louisiana",0020-02-18,0
"1590","Maine",0020-02-18,0
"1591","Maryland",0020-02-18,0
"1592","Massachusetts",0020-02-18,1
"1593","Michigan",0020-02-18,0
"1594","Minnesota",0020-02-18,0
"1595","Mississippi",0020-02-18,0
"1596","Missouri",0020-02-18,0
"1597","Montana",0020-02-18,0
"1598","Nebraska",0020-02-18,0
"1599","Nevada",0020-02-18,0
"1600","New Hampshire",0020-02-18,0
"1601","New Jersey",0020-02-18,0
"1602","New Mexico",0020-02-18,0
"1603","New York",0020-02-18,0
"1604","North Carolina",0020-02-18,0
"1605","North Dakota",0020-02-18,0
"1606","Northern Mariana Islands",0020-02-18,0
"1607","Ohio",0020-02-18,0
"1608","Oklahoma",0020-02-18,0
"1609","Oregon",0020-02-18,0
"1610","Pennsylvania",0020-02-18,0
"1611","Puerto Rico",0020-02-18,0
"1612","Rhode Island",0020-02-18,0
"1613","South Carolina",0020-02-18,0
"1614","South Dakota",0020-02-18,0
"1615","Tennessee",0020-02-18,0
"1616","Texas",0020-02-18,0
"1617","Utah",0020-02-18,0
"1618","Vermont",0020-02-18,0
"1619","Virgin Islands",0020-02-18,0
"1620","Virginia",0020-02-18,0
"1621","Washington",0020-02-18,1
"1622","West Virginia",0020-02-18,0
"1623","Wisconsin",0020-02-18,0
"1624","Wyoming",0020-02-18,0
"1625","Alabama",0020-02-19,0
"1626","Alaska",0020-02-19,0
"1627","American Samoa",0020-02-19,0
"1628","Arizona",0020-02-19,1
"1629","Arkansas",0020-02-19,0
"1630","California",0020-02-19,8
"1631","Colorado",0020-02-19,0
"1632","Connecticut",0020-02-19,0
"1633","Delaware",0020-02-19,0
"1634","Diamond Princess",0020-02-19,0
"1635","District of Columbia",0020-02-19,0
"1636","Florida",0020-02-19,0
"1637","Georgia",0020-02-19,0
"1638","Grand Princess",0020-02-19,0
"1639","Guam",0020-02-19,0
"1640","Hawaii",0020-02-19,0
"1641","Idaho",0020-02-19,0
"1642","Illinois",0020-02-19,2
"1643","Indiana",0020-02-19,0
"1644","Iowa",0020-02-19,0
"1645","Kansas",0020-02-19,0
"1646","Kentucky",0020-02-19,0
"1647","Louisiana",0020-02-19,0
"1648","Maine",0020-02-19,0
"1649","Maryland",0020-02-19,0
"1650","Massachusetts",0020-02-19,1
"1651","Michigan",0020-02-19,0
"1652","Minnesota",0020-02-19,0
"1653","Mississippi",0020-02-19,0
"1654","Missouri",0020-02-19,0
"1655","Montana",0020-02-19,0
"1656","Nebraska",0020-02-19,0
"1657","Nevada",0020-02-19,0
"1658","New Hampshire",0020-02-19,0
"1659","New Jersey",0020-02-19,0
"1660","New Mexico",0020-02-19,0
"1661","New York",0020-02-19,0
"1662","North Carolina",0020-02-19,0
"1663","North Dakota",0020-02-19,0
"1664","Northern Mariana Islands",0020-02-19,0
"1665","Ohio",0020-02-19,0
"1666","Oklahoma",0020-02-19,0
"1667","Oregon",0020-02-19,0
"1668","Pennsylvania",0020-02-19,0
"1669","Puerto Rico",0020-02-19,0
"1670","Rhode Island",0020-02-19,0
"1671","South Carolina",0020-02-19,0
"1672","South Dakota",0020-02-19,0
"1673","Tennessee",0020-02-19,0
"1674","Texas",0020-02-19,0
"1675","Utah",0020-02-19,0
"1676","Vermont",0020-02-19,0
"1677","Virgin Islands",0020-02-19,0
"1678","Virginia",0020-02-19,0
"1679","Washington",0020-02-19,1
"1680","West Virginia",0020-02-19,0
"1681","Wisconsin",0020-02-19,0
"1682","Wyoming",0020-02-19,0
"1683","Alabama",0020-02-20,0
"1684","Alaska",0020-02-20,0
"1685","American Samoa",0020-02-20,0
"1686","Arizona",0020-02-20,1
"1687","Arkansas",0020-02-20,0
"1688","California",0020-02-20,8
"1689","Colorado",0020-02-20,0
"1690","Connecticut",0020-02-20,0
"1691","Delaware",0020-02-20,0
"1692","Diamond Princess",0020-02-20,0
"1693","District of Columbia",0020-02-20,0
"1694","Florida",0020-02-20,0
"1695","Georgia",0020-02-20,0
"1696","Grand Princess",0020-02-20,0
"1697","Guam",0020-02-20,0
"1698","Hawaii",0020-02-20,0
"1699","Idaho",0020-02-20,0
"1700","Illinois",0020-02-20,2
"1701","Indiana",0020-02-20,0
"1702","Iowa",0020-02-20,0
"1703","Kansas",0020-02-20,0
"1704","Kentucky",0020-02-20,0
"1705","Louisiana",0020-02-20,0
"1706","Maine",0020-02-20,0
"1707","Maryland",0020-02-20,0
"1708","Massachusetts",0020-02-20,1
"1709","Michigan",0020-02-20,0
"1710","Minnesota",0020-02-20,0
"1711","Mississippi",0020-02-20,0
"1712","Missouri",0020-02-20,0
"1713","Montana",0020-02-20,0
"1714","Nebraska",0020-02-20,0
"1715","Nevada",0020-02-20,0
"1716","New Hampshire",0020-02-20,0
"1717","New Jersey",0020-02-20,0
"1718","New Mexico",0020-02-20,0
"1719","New York",0020-02-20,0
"1720","North Carolina",0020-02-20,0
"1721","North Dakota",0020-02-20,0
"1722","Northern Mariana Islands",0020-02-20,0
"1723","Ohio",0020-02-20,0
"1724","Oklahoma",0020-02-20,0
"1725","Oregon",0020-02-20,0
"1726","Pennsylvania",0020-02-20,0
"1727","Puerto Rico",0020-02-20,0
"1728","Rhode Island",0020-02-20,0
"1729","South Carolina",0020-02-20,0
"1730","South Dakota",0020-02-20,0
"1731","Tennessee",0020-02-20,0
"1732","Texas",0020-02-20,0
"1733","Utah",0020-02-20,0
"1734","Vermont",0020-02-20,0
"1735","Virgin Islands",0020-02-20,0
"1736","Virginia",0020-02-20,0
"1737","Washington",0020-02-20,1
"1738","West Virginia",0020-02-20,0
"1739","Wisconsin",0020-02-20,0
"1740","Wyoming",0020-02-20,0
"1741","Alabama",0020-02-21,0
"1742","Alaska",0020-02-21,0
"1743","American Samoa",0020-02-21,0
"1744","Arizona",0020-02-21,1
"1745","Arkansas",0020-02-21,0
"1746","California",0020-02-21,10
"1747","Colorado",0020-02-21,0
"1748","Connecticut",0020-02-21,0
"1749","Delaware",0020-02-21,0
"1750","Diamond Princess",0020-02-21,0
"1751","District of Columbia",0020-02-21,0
"1752","Florida",0020-02-21,0
"1753","Georgia",0020-02-21,0
"1754","Grand Princess",0020-02-21,0
"1755","Guam",0020-02-21,0
"1756","Hawaii",0020-02-21,0
"1757","Idaho",0020-02-21,0
"1758","Illinois",0020-02-21,2
"1759","Indiana",0020-02-21,0
"1760","Iowa",0020-02-21,0
"1761","Kansas",0020-02-21,0
"1762","Kentucky",0020-02-21,0
"1763","Louisiana",0020-02-21,0
"1764","Maine",0020-02-21,0
"1765","Maryland",0020-02-21,0
"1766","Massachusetts",0020-02-21,1
"1767","Michigan",0020-02-21,0
"1768","Minnesota",0020-02-21,0
"1769","Mississippi",0020-02-21,0
"1770","Missouri",0020-02-21,0
"1771","Montana",0020-02-21,0
"1772","Nebraska",0020-02-21,0
"1773","Nevada",0020-02-21,0
"1774","New Hampshire",0020-02-21,0
"1775","New Jersey",0020-02-21,0
"1776","New Mexico",0020-02-21,0
"1777","New York",0020-02-21,0
"1778","North Carolina",0020-02-21,0
"1779","North Dakota",0020-02-21,0
"1780","Northern Mariana Islands",0020-02-21,0
"1781","Ohio",0020-02-21,0
"1782","Oklahoma",0020-02-21,0
"1783","Oregon",0020-02-21,0
"1784","Pennsylvania",0020-02-21,0
"1785","Puerto Rico",0020-02-21,0
"1786","Rhode Island",0020-02-21,0
"1787","South Carolina",0020-02-21,0
"1788","South Dakota",0020-02-21,0
"1789","Tennessee",0020-02-21,0
"1790","Texas",0020-02-21,0
"1791","Utah",0020-02-21,0
"1792","Vermont",0020-02-21,0
"1793","Virgin Islands",0020-02-21,0
"1794","Virginia",0020-02-21,0
"1795","Washington",0020-02-21,1
"1796","West Virginia",0020-02-21,0
"1797","Wisconsin",0020-02-21,0
"1798","Wyoming",0020-02-21,0
"1799","Alabama",0020-02-22,0
"1800","Alaska",0020-02-22,0
"1801","American Samoa",0020-02-22,0
"1802","Arizona",0020-02-22,1
"1803","Arkansas",0020-02-22,0
"1804","California",0020-02-22,10
"1805","Colorado",0020-02-22,0
"1806","Connecticut",0020-02-22,0
"1807","Delaware",0020-02-22,0
"1808","Diamond Princess",0020-02-22,0
"1809","District of Columbia",0020-02-22,0
"1810","Florida",0020-02-22,0
"1811","Georgia",0020-02-22,0
"1812","Grand Princess",0020-02-22,0
"1813","Guam",0020-02-22,0
"1814","Hawaii",0020-02-22,0
"1815","Idaho",0020-02-22,0
"1816","Illinois",0020-02-22,2
"1817","Indiana",0020-02-22,0
"1818","Iowa",0020-02-22,0
"1819","Kansas",0020-02-22,0
"1820","Kentucky",0020-02-22,0
"1821","Louisiana",0020-02-22,0
"1822","Maine",0020-02-22,0
"1823","Maryland",0020-02-22,0
"1824","Massachusetts",0020-02-22,1
"1825","Michigan",0020-02-22,0
"1826","Minnesota",0020-02-22,0
"1827","Mississippi",0020-02-22,0
"1828","Missouri",0020-02-22,0
"1829","Montana",0020-02-22,0
"1830","Nebraska",0020-02-22,0
"1831","Nevada",0020-02-22,0
"1832","New Hampshire",0020-02-22,0
"1833","New Jersey",0020-02-22,0
"1834","New Mexico",0020-02-22,0
"1835","New York",0020-02-22,0
"1836","North Carolina",0020-02-22,0
"1837","North Dakota",0020-02-22,0
"1838","Northern Mariana Islands",0020-02-22,0
"1839","Ohio",0020-02-22,0
"1840","Oklahoma",0020-02-22,0
"1841","Oregon",0020-02-22,0
"1842","Pennsylvania",0020-02-22,0
"1843","Puerto Rico",0020-02-22,0
"1844","Rhode Island",0020-02-22,0
"1845","South Carolina",0020-02-22,0
"1846","South Dakota",0020-02-22,0
"1847","Tennessee",0020-02-22,0
"1848","Texas",0020-02-22,0
"1849","Utah",0020-02-22,0
"1850","Vermont",0020-02-22,0
"1851","Virgin Islands",0020-02-22,0
"1852","Virginia",0020-02-22,0
"1853","Washington",0020-02-22,1
"1854","West Virginia",0020-02-22,0
"1855","Wisconsin",0020-02-22,0
"1856","Wyoming",0020-02-22,0
"1857","Alabama",0020-02-23,0
"1858","Alaska",0020-02-23,0
"1859","American Samoa",0020-02-23,0
"1860","Arizona",0020-02-23,1
"1861","Arkansas",0020-02-23,0
"1862","California",0020-02-23,10
"1863","Colorado",0020-02-23,0
"1864","Connecticut",0020-02-23,0
"1865","Delaware",0020-02-23,0
"1866","Diamond Princess",0020-02-23,0
"1867","District of Columbia",0020-02-23,0
"1868","Florida",0020-02-23,0
"1869","Georgia",0020-02-23,0
"1870","Grand Princess",0020-02-23,0
"1871","Guam",0020-02-23,0
"1872","Hawaii",0020-02-23,0
"1873","Idaho",0020-02-23,0
"1874","Illinois",0020-02-23,2
"1875","Indiana",0020-02-23,0
"1876","Iowa",0020-02-23,0
"1877","Kansas",0020-02-23,0
"1878","Kentucky",0020-02-23,0
"1879","Louisiana",0020-02-23,0
"1880","Maine",0020-02-23,0
"1881","Maryland",0020-02-23,0
"1882","Massachusetts",0020-02-23,1
"1883","Michigan",0020-02-23,0
"1884","Minnesota",0020-02-23,0
"1885","Mississippi",0020-02-23,0
"1886","Missouri",0020-02-23,0
"1887","Montana",0020-02-23,0
"1888","Nebraska",0020-02-23,0
"1889","Nevada",0020-02-23,0
"1890","New Hampshire",0020-02-23,0
"1891","New Jersey",0020-02-23,0
"1892","New Mexico",0020-02-23,0
"1893","New York",0020-02-23,0
"1894","North Carolina",0020-02-23,0
"1895","North Dakota",0020-02-23,0
"1896","Northern Mariana Islands",0020-02-23,0
"1897","Ohio",0020-02-23,0
"1898","Oklahoma",0020-02-23,0
"1899","Oregon",0020-02-23,0
"1900","Pennsylvania",0020-02-23,0
"1901","Puerto Rico",0020-02-23,0
"1902","Rhode Island",0020-02-23,0
"1903","South Carolina",0020-02-23,0
"1904","South Dakota",0020-02-23,0
"1905","Tennessee",0020-02-23,0
"1906","Texas",0020-02-23,0
"1907","Utah",0020-02-23,0
"1908","Vermont",0020-02-23,0
"1909","Virgin Islands",0020-02-23,0
"1910","Virginia",0020-02-23,0
"1911","Washington",0020-02-23,1
"1912","West Virginia",0020-02-23,0
"1913","Wisconsin",0020-02-23,0
"1914","Wyoming",0020-02-23,0
"1915","Alabama",0020-02-24,0
"1916","Alaska",0020-02-24,0
"1917","American Samoa",0020-02-24,0
"1918","Arizona",0020-02-24,1
"1919","Arkansas",0020-02-24,0
"1920","California",0020-02-24,10
"1921","Colorado",0020-02-24,0
"1922","Connecticut",0020-02-24,0
"1923","Delaware",0020-02-24,0
"1924","Diamond Princess",0020-02-24,0
"1925","District of Columbia",0020-02-24,0
"1926","Florida",0020-02-24,0
"1927","Georgia",0020-02-24,0
"1928","Grand Princess",0020-02-24,0
"1929","Guam",0020-02-24,0
"1930","Hawaii",0020-02-24,0
"1931","Idaho",0020-02-24,0
"1932","Illinois",0020-02-24,2
"1933","Indiana",0020-02-24,0
"1934","Iowa",0020-02-24,0
"1935","Kansas",0020-02-24,0
"1936","Kentucky",0020-02-24,0
"1937","Louisiana",0020-02-24,0
"1938","Maine",0020-02-24,0
"1939","Maryland",0020-02-24,0
"1940","Massachusetts",0020-02-24,1
"1941","Michigan",0020-02-24,0
"1942","Minnesota",0020-02-24,0
"1943","Mississippi",0020-02-24,0
"1944","Missouri",0020-02-24,0
"1945","Montana",0020-02-24,0
"1946","Nebraska",0020-02-24,0
"1947","Nevada",0020-02-24,0
"1948","New Hampshire",0020-02-24,0
"1949","New Jersey",0020-02-24,0
"1950","New Mexico",0020-02-24,0
"1951","New York",0020-02-24,0
"1952","North Carolina",0020-02-24,0
"1953","North Dakota",0020-02-24,0
"1954","Northern Mariana Islands",0020-02-24,0
"1955","Ohio",0020-02-24,0
"1956","Oklahoma",0020-02-24,0
"1957","Oregon",0020-02-24,0
"1958","Pennsylvania",0020-02-24,0
"1959","Puerto Rico",0020-02-24,0
"1960","Rhode Island",0020-02-24,0
"1961","South Carolina",0020-02-24,0
"1962","South Dakota",0020-02-24,0
"1963","Tennessee",0020-02-24,0
"1964","Texas",0020-02-24,0
"1965","Utah",0020-02-24,0
"1966","Vermont",0020-02-24,0
"1967","Virgin Islands",0020-02-24,0
"1968","Virginia",0020-02-24,0
"1969","Washington",0020-02-24,1
"1970","West Virginia",0020-02-24,0
"1971","Wisconsin",0020-02-24,0
"1972","Wyoming",0020-02-24,0
"1973","Alabama",0020-02-25,0
"1974","Alaska",0020-02-25,0
"1975","American Samoa",0020-02-25,0
"1976","Arizona",0020-02-25,1
"1977","Arkansas",0020-02-25,0
"1978","California",0020-02-25,10
"1979","Colorado",0020-02-25,0
"1980","Connecticut",0020-02-25,0
"1981","Delaware",0020-02-25,0
"1982","Diamond Princess",0020-02-25,0
"1983","District of Columbia",0020-02-25,0
"1984","Florida",0020-02-25,0
"1985","Georgia",0020-02-25,0
"1986","Grand Princess",0020-02-25,0
"1987","Guam",0020-02-25,0
"1988","Hawaii",0020-02-25,0
"1989","Idaho",0020-02-25,0
"1990","Illinois",0020-02-25,2
"1991","Indiana",0020-02-25,0
"1992","Iowa",0020-02-25,0
"1993","Kansas",0020-02-25,0
"1994","Kentucky",0020-02-25,0
"1995","Louisiana",0020-02-25,0
"1996","Maine",0020-02-25,0
"1997","Maryland",0020-02-25,0
"1998","Massachusetts",0020-02-25,1
"1999","Michigan",0020-02-25,0
"2000","Minnesota",0020-02-25,0
"2001","Mississippi",0020-02-25,0
"2002","Missouri",0020-02-25,0
"2003","Montana",0020-02-25,0
"2004","Nebraska",0020-02-25,0
"2005","Nevada",0020-02-25,0
"2006","New Hampshire",0020-02-25,0
"2007","New Jersey",0020-02-25,0
"2008","New Mexico",0020-02-25,0
"2009","New York",0020-02-25,0
"2010","North Carolina",0020-02-25,0
"2011","North Dakota",0020-02-25,0
"2012","Northern Mariana Islands",0020-02-25,0
"2013","Ohio",0020-02-25,0
"2014","Oklahoma",0020-02-25,0
"2015","Oregon",0020-02-25,0
"2016","Pennsylvania",0020-02-25,0
"2017","Puerto Rico",0020-02-25,0
"2018","Rhode Island",0020-02-25,0
"2019","South Carolina",0020-02-25,0
"2020","South Dakota",0020-02-25,0
"2021","Tennessee",0020-02-25,0
"2022","Texas",0020-02-25,0
"2023","Utah",0020-02-25,0
"2024","Vermont",0020-02-25,0
"2025","Virgin Islands",0020-02-25,0
"2026","Virginia",0020-02-25,0
"2027","Washington",0020-02-25,1
"2028","West Virginia",0020-02-25,0
"2029","Wisconsin",0020-02-25,0
"2030","Wyoming",0020-02-25,0
"2031","Alabama",0020-02-26,0
"2032","Alaska",0020-02-26,0
"2033","American Samoa",0020-02-26,0
"2034","Arizona",0020-02-26,1
"2035","Arkansas",0020-02-26,0
"2036","California",0020-02-26,10
"2037","Colorado",0020-02-26,0
"2038","Connecticut",0020-02-26,0
"2039","Delaware",0020-02-26,0
"2040","Diamond Princess",0020-02-26,0
"2041","District of Columbia",0020-02-26,0
"2042","Florida",0020-02-26,0
"2043","Georgia",0020-02-26,0
"2044","Grand Princess",0020-02-26,0
"2045","Guam",0020-02-26,0
"2046","Hawaii",0020-02-26,0
"2047","Idaho",0020-02-26,0
"2048","Illinois",0020-02-26,2
"2049","Indiana",0020-02-26,0
"2050","Iowa",0020-02-26,0
"2051","Kansas",0020-02-26,0
"2052","Kentucky",0020-02-26,0
"2053","Louisiana",0020-02-26,0
"2054","Maine",0020-02-26,0
"2055","Maryland",0020-02-26,0
"2056","Massachusetts",0020-02-26,1
"2057","Michigan",0020-02-26,0
"2058","Minnesota",0020-02-26,0
"2059","Mississippi",0020-02-26,0
"2060","Missouri",0020-02-26,0
"2061","Montana",0020-02-26,0
"2062","Nebraska",0020-02-26,0
"2063","Nevada",0020-02-26,0
"2064","New Hampshire",0020-02-26,0
"2065","New Jersey",0020-02-26,0
"2066","New Mexico",0020-02-26,0
"2067","New York",0020-02-26,0
"2068","North Carolina",0020-02-26,0
"2069","North Dakota",0020-02-26,0
"2070","Northern Mariana Islands",0020-02-26,0
"2071","Ohio",0020-02-26,0
"2072","Oklahoma",0020-02-26,0
"2073","Oregon",0020-02-26,0
"2074","Pennsylvania",0020-02-26,0
"2075","Puerto Rico",0020-02-26,0
"2076","Rhode Island",0020-02-26,0
"2077","South Carolina",0020-02-26,0
"2078","South Dakota",0020-02-26,0
"2079","Tennessee",0020-02-26,0
"2080","Texas",0020-02-26,0
"2081","Utah",0020-02-26,0
"2082","Vermont",0020-02-26,0
"2083","Virgin Islands",0020-02-26,0
"2084","Virginia",0020-02-26,0
"2085","Washington",0020-02-26,1
"2086","West Virginia",0020-02-26,0
"2087","Wisconsin",0020-02-26,0
"2088","Wyoming",0020-02-26,0
"2089","Alabama",0020-02-27,0
"2090","Alaska",0020-02-27,0
"2091","American Samoa",0020-02-27,0
"2092","Arizona",0020-02-27,1
"2093","Arkansas",0020-02-27,0
"2094","California",0020-02-27,11
"2095","Colorado",0020-02-27,0
"2096","Connecticut",0020-02-27,0
"2097","Delaware",0020-02-27,0
"2098","Diamond Princess",0020-02-27,0
"2099","District of Columbia",0020-02-27,0
"2100","Florida",0020-02-27,0
"2101","Georgia",0020-02-27,0
"2102","Grand Princess",0020-02-27,0
"2103","Guam",0020-02-27,0
"2104","Hawaii",0020-02-27,0
"2105","Idaho",0020-02-27,0
"2106","Illinois",0020-02-27,2
"2107","Indiana",0020-02-27,0
"2108","Iowa",0020-02-27,0
"2109","Kansas",0020-02-27,0
"2110","Kentucky",0020-02-27,0
"2111","Louisiana",0020-02-27,0
"2112","Maine",0020-02-27,0
"2113","Maryland",0020-02-27,0
"2114","Massachusetts",0020-02-27,1
"2115","Michigan",0020-02-27,0
"2116","Minnesota",0020-02-27,0
"2117","Mississippi",0020-02-27,0
"2118","Missouri",0020-02-27,0
"2119","Montana",0020-02-27,0
"2120","Nebraska",0020-02-27,0
"2121","Nevada",0020-02-27,0
"2122","New Hampshire",0020-02-27,0
"2123","New Jersey",0020-02-27,0
"2124","New Mexico",0020-02-27,0
"2125","New York",0020-02-27,0
"2126","North Carolina",0020-02-27,0
"2127","North Dakota",0020-02-27,0
"2128","Northern Mariana Islands",0020-02-27,0
"2129","Ohio",0020-02-27,0
"2130","Oklahoma",0020-02-27,0
"2131","Oregon",0020-02-27,0
"2132","Pennsylvania",0020-02-27,0
"2133","Puerto Rico",0020-02-27,0
"2134","Rhode Island",0020-02-27,0
"2135","South Carolina",0020-02-27,0
"2136","South Dakota",0020-02-27,0
"2137","Tennessee",0020-02-27,0
"2138","Texas",0020-02-27,0
"2139","Utah",0020-02-27,0
"2140","Vermont",0020-02-27,0
"2141","Virgin Islands",0020-02-27,0
"2142","Virginia",0020-02-27,0
"2143","Washington",0020-02-27,1
"2144","West Virginia",0020-02-27,0
"2145","Wisconsin",0020-02-27,0
"2146","Wyoming",0020-02-27,0
"2147","Alabama",0020-02-28,0
"2148","Alaska",0020-02-28,0
"2149","American Samoa",0020-02-28,0
"2150","Arizona",0020-02-28,1
"2151","Arkansas",0020-02-28,0
"2152","California",0020-02-28,11
"2153","Colorado",0020-02-28,0
"2154","Connecticut",0020-02-28,0
"2155","Delaware",0020-02-28,0
"2156","Diamond Princess",0020-02-28,0
"2157","District of Columbia",0020-02-28,0
"2158","Florida",0020-02-28,0
"2159","Georgia",0020-02-28,0
"2160","Grand Princess",0020-02-28,0
"2161","Guam",0020-02-28,0
"2162","Hawaii",0020-02-28,0
"2163","Idaho",0020-02-28,0
"2164","Illinois",0020-02-28,2
"2165","Indiana",0020-02-28,0
"2166","Iowa",0020-02-28,0
"2167","Kansas",0020-02-28,0
"2168","Kentucky",0020-02-28,0
"2169","Louisiana",0020-02-28,0
"2170","Maine",0020-02-28,0
"2171","Maryland",0020-02-28,0
"2172","Massachusetts",0020-02-28,1
"2173","Michigan",0020-02-28,0
"2174","Minnesota",0020-02-28,0
"2175","Mississippi",0020-02-28,0
"2176","Missouri",0020-02-28,0
"2177","Montana",0020-02-28,0
"2178","Nebraska",0020-02-28,0
"2179","Nevada",0020-02-28,0
"2180","New Hampshire",0020-02-28,0
"2181","New Jersey",0020-02-28,0
"2182","New Mexico",0020-02-28,0
"2183","New York",0020-02-28,0
"2184","North Carolina",0020-02-28,0
"2185","North Dakota",0020-02-28,0
"2186","Northern Mariana Islands",0020-02-28,0
"2187","Ohio",0020-02-28,0
"2188","Oklahoma",0020-02-28,0
"2189","Oregon",0020-02-28,0
"2190","Pennsylvania",0020-02-28,0
"2191","Puerto Rico",0020-02-28,0
"2192","Rhode Island",0020-02-28,0
"2193","South Carolina",0020-02-28,0
"2194","South Dakota",0020-02-28,0
"2195","Tennessee",0020-02-28,0
"2196","Texas",0020-02-28,0
"2197","Utah",0020-02-28,0
"2198","Vermont",0020-02-28,0
"2199","Virgin Islands",0020-02-28,0
"2200","Virginia",0020-02-28,0
"2201","Washington",0020-02-28,1
"2202","West Virginia",0020-02-28,0
"2203","Wisconsin",0020-02-28,0
"2204","Wyoming",0020-02-28,0
"2205","Alabama",0020-02-29,0
"2206","Alaska",0020-02-29,0
"2207","American Samoa",0020-02-29,0
"2208","Arizona",0020-02-29,1
"2209","Arkansas",0020-02-29,0
"2210","California",0020-02-29,12
"2211","Colorado",0020-02-29,0
"2212","Connecticut",0020-02-29,0
"2213","Delaware",0020-02-29,0
"2214","Diamond Princess",0020-02-29,0
"2215","District of Columbia",0020-02-29,0
"2216","Florida",0020-02-29,0
"2217","Georgia",0020-02-29,0
"2218","Grand Princess",0020-02-29,0
"2219","Guam",0020-02-29,0
"2220","Hawaii",0020-02-29,0
"2221","Idaho",0020-02-29,0
"2222","Illinois",0020-02-29,2
"2223","Indiana",0020-02-29,0
"2224","Iowa",0020-02-29,0
"2225","Kansas",0020-02-29,0
"2226","Kentucky",0020-02-29,0
"2227","Louisiana",0020-02-29,0
"2228","Maine",0020-02-29,0
"2229","Maryland",0020-02-29,0
"2230","Massachusetts",0020-02-29,1
"2231","Michigan",0020-02-29,0
"2232","Minnesota",0020-02-29,0
"2233","Mississippi",0020-02-29,0
"2234","Missouri",0020-02-29,0
"2235","Montana",0020-02-29,0
"2236","Nebraska",0020-02-29,0
"2237","Nevada",0020-02-29,0
"2238","New Hampshire",0020-02-29,0
"2239","New Jersey",0020-02-29,0
"2240","New Mexico",0020-02-29,0
"2241","New York",0020-02-29,0
"2242","North Carolina",0020-02-29,0
"2243","North Dakota",0020-02-29,0
"2244","Northern Mariana Islands",0020-02-29,0
"2245","Ohio",0020-02-29,0
"2246","Oklahoma",0020-02-29,0
"2247","Oregon",0020-02-29,1
"2248","Pennsylvania",0020-02-29,0
"2249","Puerto Rico",0020-02-29,0
"2250","Rhode Island",0020-02-29,0
"2251","South Carolina",0020-02-29,0
"2252","South Dakota",0020-02-29,0
"2253","Tennessee",0020-02-29,0
"2254","Texas",0020-02-29,0
"2255","Utah",0020-02-29,0
"2256","Vermont",0020-02-29,0
"2257","Virgin Islands",0020-02-29,0
"2258","Virginia",0020-02-29,0
"2259","Washington",0020-02-29,7
"2260","West Virginia",0020-02-29,0
"2261","Wisconsin",0020-02-29,0
"2262","Wyoming",0020-02-29,0
"2263","Alabama",0020-03-01,0
"2264","Alaska",0020-03-01,0
"2265","American Samoa",0020-03-01,0
"2266","Arizona",0020-03-01,1
"2267","Arkansas",0020-03-01,0
"2268","California",0020-03-01,12
"2269","Colorado",0020-03-01,0
"2270","Connecticut",0020-03-01,0
"2271","Delaware",0020-03-01,0
"2272","Diamond Princess",0020-03-01,0
"2273","District of Columbia",0020-03-01,0
"2274","Florida",0020-03-01,0
"2275","Georgia",0020-03-01,0
"2276","Grand Princess",0020-03-01,0
"2277","Guam",0020-03-01,0
"2278","Hawaii",0020-03-01,0
"2279","Idaho",0020-03-01,0
"2280","Illinois",0020-03-01,3
"2281","Indiana",0020-03-01,0
"2282","Iowa",0020-03-01,0
"2283","Kansas",0020-03-01,0
"2284","Kentucky",0020-03-01,0
"2285","Louisiana",0020-03-01,0
"2286","Maine",0020-03-01,0
"2287","Maryland",0020-03-01,0
"2288","Massachusetts",0020-03-01,1
"2289","Michigan",0020-03-01,0
"2290","Minnesota",0020-03-01,0
"2291","Mississippi",0020-03-01,0
"2292","Missouri",0020-03-01,0
"2293","Montana",0020-03-01,0
"2294","Nebraska",0020-03-01,0
"2295","Nevada",0020-03-01,0
"2296","New Hampshire",0020-03-01,0
"2297","New Jersey",0020-03-01,0
"2298","New Mexico",0020-03-01,0
"2299","New York",0020-03-01,0
"2300","North Carolina",0020-03-01,0
