"","state","date","confirmed"
"1640","Hawaii","2/19/20",0
"1641","Idaho","2/19/20",0
"1642","Illinois","2/19/20",2
"1643","Indiana","2/19/20",0
"1644","Iowa","2/19/20",0
"1645","Kansas","2/19/20",0
"1646","Kentucky","2/19/20",0
"1647","Louisiana","2/19/20",0
"1648","Maine","2/19/20",0
"1649","Maryland","2/19/20",0
"1650","Massachusetts","2/19/20",1
"1651","Michigan","2/19/20",0
"1652","Minnesota","2/19/20",0
"1653","Mississippi","2/19/20",0
"1654","Missouri","2/19/20",0
"1655","Montana","2/19/20",0
"1656","Nebraska","2/19/20",0
"1657","Nevada","2/19/20",0
"1658","New Hampshire","2/19/20",0
"1659","New Jersey","2/19/20",0
"1660","New Mexico","2/19/20",0
"1661","New York","2/19/20",0
"1662","North Carolina","2/19/20",0
"1663","North Dakota","2/19/20",0
"1664","Northern Mariana Islands","2/19/20",0
"1665","Ohio","2/19/20",0
"1666","Oklahoma","2/19/20",0
"1667","Oregon","2/19/20",0
"1668","Pennsylvania","2/19/20",0
"1669","Puerto Rico","2/19/20",0
"1670","Rhode Island","2/19/20",0
"1671","South Carolina","2/19/20",0
"1672","South Dakota","2/19/20",0
"1673","Tennessee","2/19/20",0
"1674","Texas","2/19/20",0
"1675","Utah","2/19/20",0
"1676","Vermont","2/19/20",0
"1677","Virgin Islands","2/19/20",0
"1678","Virginia","2/19/20",0
"1679","Washington","2/19/20",1
"1680","West Virginia","2/19/20",0
"1681","Wisconsin","2/19/20",0
"1682","Wyoming","2/19/20",0
"1683","Alabama","2/20/20",0
"1684","Alaska","2/20/20",0
"1685","American Samoa","2/20/20",0
"1686","Arizona","2/20/20",1
"1687","Arkansas","2/20/20",0
"1688","California","2/20/20",8
"1689","Colorado","2/20/20",0
"1690","Connecticut","2/20/20",0
"1691","Delaware","2/20/20",0
"1692","Diamond Princess","2/20/20",0
"1693","District of Columbia","2/20/20",0
"1694","Florida","2/20/20",0
"1695","Georgia","2/20/20",0
"1696","Grand Princess","2/20/20",0
"1697","Guam","2/20/20",0
"1698","Hawaii","2/20/20",0
"1699","Idaho","2/20/20",0
"1700","Illinois","2/20/20",2
"1701","Indiana","2/20/20",0
"1702","Iowa","2/20/20",0
"1703","Kansas","2/20/20",0
"1704","Kentucky","2/20/20",0
"1705","Louisiana","2/20/20",0
"1706","Maine","2/20/20",0
"1707","Maryland","2/20/20",0
"1708","Massachusetts","2/20/20",1
"1709","Michigan","2/20/20",0
"1710","Minnesota","2/20/20",0
"1711","Mississippi","2/20/20",0
"1712","Missouri","2/20/20",0
"1713","Montana","2/20/20",0
"1714","Nebraska","2/20/20",0
"1715","Nevada","2/20/20",0
"1716","New Hampshire","2/20/20",0
"1717","New Jersey","2/20/20",0
"1718","New Mexico","2/20/20",0
"1719","New York","2/20/20",0
"1720","North Carolina","2/20/20",0
"1721","North Dakota","2/20/20",0
"1722","Northern Mariana Islands","2/20/20",0
"1723","Ohio","2/20/20",0
"1724","Oklahoma","2/20/20",0
"1725","Oregon","2/20/20",0
"1726","Pennsylvania","2/20/20",0
"1727","Puerto Rico","2/20/20",0
"1728","Rhode Island","2/20/20",0
"1729","South Carolina","2/20/20",0
"1730","South Dakota","2/20/20",0
"1731","Tennessee","2/20/20",0
"1732","Texas","2/20/20",0
"1733","Utah","2/20/20",0
"1734","Vermont","2/20/20",0
"1735","Virgin Islands","2/20/20",0
"1736","Virginia","2/20/20",0
"1737","Washington","2/20/20",1
"1738","West Virginia","2/20/20",0
"1739","Wisconsin","2/20/20",0
"1740","Wyoming","2/20/20",0
"1741","Alabama","2/21/20",0
"1742","Alaska","2/21/20",0
"1743","American Samoa","2/21/20",0
"1744","Arizona","2/21/20",1
"1745","Arkansas","2/21/20",0
"1746","California","2/21/20",10
"1747","Colorado","2/21/20",0
"1748","Connecticut","2/21/20",0
"1749","Delaware","2/21/20",0
"1750","Diamond Princess","2/21/20",0
"1751","District of Columbia","2/21/20",0
"1752","Florida","2/21/20",0
"1753","Georgia","2/21/20",0
"1754","Grand Princess","2/21/20",0
"1755","Guam","2/21/20",0
"1756","Hawaii","2/21/20",0
"1757","Idaho","2/21/20",0
"1758","Illinois","2/21/20",2
"1759","Indiana","2/21/20",0
"1760","Iowa","2/21/20",0
"1761","Kansas","2/21/20",0
"1762","Kentucky","2/21/20",0
"1763","Louisiana","2/21/20",0
"1764","Maine","2/21/20",0
"1765","Maryland","2/21/20",0
"1766","Massachusetts","2/21/20",1
"1767","Michigan","2/21/20",0
"1768","Minnesota","2/21/20",0
"1769","Mississippi","2/21/20",0
"1770","Missouri","2/21/20",0
"1771","Montana","2/21/20",0
"1772","Nebraska","2/21/20",0
"1773","Nevada","2/21/20",0
"1774","New Hampshire","2/21/20",0
"1775","New Jersey","2/21/20",0
"1776","New Mexico","2/21/20",0
"1777","New York","2/21/20",0
"1778","North Carolina","2/21/20",0
"1779","North Dakota","2/21/20",0
"1780","Northern Mariana Islands","2/21/20",0
"1781","Ohio","2/21/20",0
"1782","Oklahoma","2/21/20",0
"1783","Oregon","2/21/20",0
"1784","Pennsylvania","2/21/20",0
"1785","Puerto Rico","2/21/20",0
"1786","Rhode Island","2/21/20",0
"1787","South Carolina","2/21/20",0
"1788","South Dakota","2/21/20",0
"1789","Tennessee","2/21/20",0
"1790","Texas","2/21/20",0
"1791","Utah","2/21/20",0
"1792","Vermont","2/21/20",0
"1793","Virgin Islands","2/21/20",0
"1794","Virginia","2/21/20",0
"1795","Washington","2/21/20",1
"1796","West Virginia","2/21/20",0
"1797","Wisconsin","2/21/20",0
"1798","Wyoming","2/21/20",0
"1799","Alabama","2/22/20",0
"1800","Alaska","2/22/20",0
"1801","American Samoa","2/22/20",0
"1802","Arizona","2/22/20",1
"1803","Arkansas","2/22/20",0
"1804","California","2/22/20",10
"1805","Colorado","2/22/20",0
"1806","Connecticut","2/22/20",0
"1807","Delaware","2/22/20",0
"1808","Diamond Princess","2/22/20",0
"1809","District of Columbia","2/22/20",0
"1810","Florida","2/22/20",0
"1811","Georgia","2/22/20",0
"1812","Grand Princess","2/22/20",0
"1813","Guam","2/22/20",0
"1814","Hawaii","2/22/20",0
"1815","Idaho","2/22/20",0
"1816","Illinois","2/22/20",2
"1817","Indiana","2/22/20",0
"1818","Iowa","2/22/20",0
"1819","Kansas","2/22/20",0
"1820","Kentucky","2/22/20",0
"1821","Louisiana","2/22/20",0
"1822","Maine","2/22/20",0
"1823","Maryland","2/22/20",0
"1824","Massachusetts","2/22/20",1
"1825","Michigan","2/22/20",0
"1826","Minnesota","2/22/20",0
"1827","Mississippi","2/22/20",0
"1828","Missouri","2/22/20",0
"1829","Montana","2/22/20",0
"1830","Nebraska","2/22/20",0
"1831","Nevada","2/22/20",0
"1832","New Hampshire","2/22/20",0
"1833","New Jersey","2/22/20",0
"1834","New Mexico","2/22/20",0
"1835","New York","2/22/20",0
"1836","North Carolina","2/22/20",0
"1837","North Dakota","2/22/20",0
"1838","Northern Mariana Islands","2/22/20",0
"1839","Ohio","2/22/20",0
"1840","Oklahoma","2/22/20",0
"1841","Oregon","2/22/20",0
"1842","Pennsylvania","2/22/20",0
"1843","Puerto Rico","2/22/20",0
"1844","Rhode Island","2/22/20",0
"1845","South Carolina","2/22/20",0
"1846","South Dakota","2/22/20",0
"1847","Tennessee","2/22/20",0
"1848","Texas","2/22/20",0
"1849","Utah","2/22/20",0
"1850","Vermont","2/22/20",0
"1851","Virgin Islands","2/22/20",0
"1852","Virginia","2/22/20",0
"1853","Washington","2/22/20",1
"1854","West Virginia","2/22/20",0
"1855","Wisconsin","2/22/20",0
"1856","Wyoming","2/22/20",0
"1857","Alabama","2/23/20",0
"1858","Alaska","2/23/20",0
"1859","American Samoa","2/23/20",0
"1860","Arizona","2/23/20",1
"1861","Arkansas","2/23/20",0
"1862","California","2/23/20",10
"1863","Colorado","2/23/20",0
"1864","Connecticut","2/23/20",0
"1865","Delaware","2/23/20",0
"1866","Diamond Princess","2/23/20",0
"1867","District of Columbia","2/23/20",0
"1868","Florida","2/23/20",0
"1869","Georgia","2/23/20",0
"1870","Grand Princess","2/23/20",0
"1871","Guam","2/23/20",0
"1872","Hawaii","2/23/20",0
"1873","Idaho","2/23/20",0
"1874","Illinois","2/23/20",2
"1875","Indiana","2/23/20",0
"1876","Iowa","2/23/20",0
"1877","Kansas","2/23/20",0
"1878","Kentucky","2/23/20",0
"1879","Louisiana","2/23/20",0
"1880","Maine","2/23/20",0
"1881","Maryland","2/23/20",0
"1882","Massachusetts","2/23/20",1
"1883","Michigan","2/23/20",0
"1884","Minnesota","2/23/20",0
"1885","Mississippi","2/23/20",0
"1886","Missouri","2/23/20",0
"1887","Montana","2/23/20",0
"1888","Nebraska","2/23/20",0
"1889","Nevada","2/23/20",0
"1890","New Hampshire","2/23/20",0
"1891","New Jersey","2/23/20",0
"1892","New Mexico","2/23/20",0
"1893","New York","2/23/20",0
"1894","North Carolina","2/23/20",0
"1895","North Dakota","2/23/20",0
"1896","Northern Mariana Islands","2/23/20",0
"1897","Ohio","2/23/20",0
"1898","Oklahoma","2/23/20",0
"1899","Oregon","2/23/20",0
"1900","Pennsylvania","2/23/20",0
"1901","Puerto Rico","2/23/20",0
"1902","Rhode Island","2/23/20",0
"1903","South Carolina","2/23/20",0
"1904","South Dakota","2/23/20",0
"1905","Tennessee","2/23/20",0
"1906","Texas","2/23/20",0
"1907","Utah","2/23/20",0
"1908","Vermont","2/23/20",0
"1909","Virgin Islands","2/23/20",0
"1910","Virginia","2/23/20",0
"1911","Washington","2/23/20",1
"1912","West Virginia","2/23/20",0
"1913","Wisconsin","2/23/20",0
"1914","Wyoming","2/23/20",0
"1915","Alabama","2/24/20",0
"1916","Alaska","2/24/20",0
"1917","American Samoa","2/24/20",0
"1918","Arizona","2/24/20",1
"1919","Arkansas","2/24/20",0
"1920","California","2/24/20",10
"1921","Colorado","2/24/20",0
"1922","Connecticut","2/24/20",0
"1923","Delaware","2/24/20",0
"1924","Diamond Princess","2/24/20",0
"1925","District of Columbia","2/24/20",0
"1926","Florida","2/24/20",0
"1927","Georgia","2/24/20",0
"1928","Grand Princess","2/24/20",0
"1929","Guam","2/24/20",0
"1930","Hawaii","2/24/20",0
"1931","Idaho","2/24/20",0
"1932","Illinois","2/24/20",2
"1933","Indiana","2/24/20",0
"1934","Iowa","2/24/20",0
"1935","Kansas","2/24/20",0
"1936","Kentucky","2/24/20",0
"1937","Louisiana","2/24/20",0
"1938","Maine","2/24/20",0
"1939","Maryland","2/24/20",0
"1940","Massachusetts","2/24/20",1
"1941","Michigan","2/24/20",0
"1942","Minnesota","2/24/20",0
"1943","Mississippi","2/24/20",0
"1944","Missouri","2/24/20",0
"1945","Montana","2/24/20",0
"1946","Nebraska","2/24/20",0
"1947","Nevada","2/24/20",0
"1948","New Hampshire","2/24/20",0
"1949","New Jersey","2/24/20",0
"1950","New Mexico","2/24/20",0
"1951","New York","2/24/20",0
"1952","North Carolina","2/24/20",0
"1953","North Dakota","2/24/20",0
"1954","Northern Mariana Islands","2/24/20",0
"1955","Ohio","2/24/20",0
"1956","Oklahoma","2/24/20",0
"1957","Oregon","2/24/20",0
"1958","Pennsylvania","2/24/20",0
"1959","Puerto Rico","2/24/20",0
"1960","Rhode Island","2/24/20",0
"1961","South Carolina","2/24/20",0
"1962","South Dakota","2/24/20",0
"1963","Tennessee","2/24/20",0
"1964","Texas","2/24/20",0
"1965","Utah","2/24/20",0
"1966","Vermont","2/24/20",0
"1967","Virgin Islands","2/24/20",0
"1968","Virginia","2/24/20",0
"1969","Washington","2/24/20",1
"1970","West Virginia","2/24/20",0
"1971","Wisconsin","2/24/20",0
"1972","Wyoming","2/24/20",0
"1973","Alabama","2/25/20",0
"1974","Alaska","2/25/20",0
"1975","American Samoa","2/25/20",0
"1976","Arizona","2/25/20",1
"1977","Arkansas","2/25/20",0
"1978","California","2/25/20",10
"1979","Colorado","2/25/20",0
"1980","Connecticut","2/25/20",0
"1981","Delaware","2/25/20",0
"1982","Diamond Princess","2/25/20",0
"1983","District of Columbia","2/25/20",0
"1984","Florida","2/25/20",0
"1985","Georgia","2/25/20",0
"1986","Grand Princess","2/25/20",0
"1987","Guam","2/25/20",0
"1988","Hawaii","2/25/20",0
"1989","Idaho","2/25/20",0
"1990","Illinois","2/25/20",2
"1991","Indiana","2/25/20",0
"1992","Iowa","2/25/20",0
"1993","Kansas","2/25/20",0
"1994","Kentucky","2/25/20",0
"1995","Louisiana","2/25/20",0
"1996","Maine","2/25/20",0
"1997","Maryland","2/25/20",0
"1998","Massachusetts","2/25/20",1
"1999","Michigan","2/25/20",0
"2000","Minnesota","2/25/20",0
"2001","Mississippi","2/25/20",0
"2002","Missouri","2/25/20",0
"2003","Montana","2/25/20",0
"2004","Nebraska","2/25/20",0
"2005","Nevada","2/25/20",0
"2006","New Hampshire","2/25/20",0
"2007","New Jersey","2/25/20",0
"2008","New Mexico","2/25/20",0
"2009","New York","2/25/20",0
"2010","North Carolina","2/25/20",0
"2011","North Dakota","2/25/20",0
"2012","Northern Mariana Islands","2/25/20",0
"2013","Ohio","2/25/20",0
"2014","Oklahoma","2/25/20",0
"2015","Oregon","2/25/20",0
"2016","Pennsylvania","2/25/20",0
"2017","Puerto Rico","2/25/20",0
"2018","Rhode Island","2/25/20",0
"2019","South Carolina","2/25/20",0
"2020","South Dakota","2/25/20",0
"2021","Tennessee","2/25/20",0
"2022","Texas","2/25/20",0
"2023","Utah","2/25/20",0
"2024","Vermont","2/25/20",0
"2025","Virgin Islands","2/25/20",0
"2026","Virginia","2/25/20",0
"2027","Washington","2/25/20",1
"2028","West Virginia","2/25/20",0
"2029","Wisconsin","2/25/20",0
"2030","Wyoming","2/25/20",0
"2031","Alabama","2/26/20",0
"2032","Alaska","2/26/20",0
"2033","American Samoa","2/26/20",0
"2034","Arizona","2/26/20",1
"2035","Arkansas","2/26/20",0
"2036","California","2/26/20",10
"2037","Colorado","2/26/20",0
"2038","Connecticut","2/26/20",0
"2039","Delaware","2/26/20",0
"2040","Diamond Princess","2/26/20",0
"2041","District of Columbia","2/26/20",0
"2042","Florida","2/26/20",0
"2043","Georgia","2/26/20",0
"2044","Grand Princess","2/26/20",0
"2045","Guam","2/26/20",0
"2046","Hawaii","2/26/20",0
"2047","Idaho","2/26/20",0
"2048","Illinois","2/26/20",2
"2049","Indiana","2/26/20",0
"2050","Iowa","2/26/20",0
"2051","Kansas","2/26/20",0
"2052","Kentucky","2/26/20",0
"2053","Louisiana","2/26/20",0
"2054","Maine","2/26/20",0
"2055","Maryland","2/26/20",0
"2056","Massachusetts","2/26/20",1
"2057","Michigan","2/26/20",0
"2058","Minnesota","2/26/20",0
"2059","Mississippi","2/26/20",0
"2060","Missouri","2/26/20",0
"2061","Montana","2/26/20",0
"2062","Nebraska","2/26/20",0
"2063","Nevada","2/26/20",0
"2064","New Hampshire","2/26/20",0
"2065","New Jersey","2/26/20",0
"2066","New Mexico","2/26/20",0
"2067","New York","2/26/20",0
"2068","North Carolina","2/26/20",0
"2069","North Dakota","2/26/20",0
"2070","Northern Mariana Islands","2/26/20",0
"2071","Ohio","2/26/20",0
"2072","Oklahoma","2/26/20",0
"2073","Oregon","2/26/20",0
"2074","Pennsylvania","2/26/20",0
"2075","Puerto Rico","2/26/20",0
"2076","Rhode Island","2/26/20",0
"2077","South Carolina","2/26/20",0
"2078","South Dakota","2/26/20",0
"2079","Tennessee","2/26/20",0
"2080","Texas","2/26/20",0
"2081","Utah","2/26/20",0
"2082","Vermont","2/26/20",0
"2083","Virgin Islands","2/26/20",0
"2084","Virginia","2/26/20",0
"2085","Washington","2/26/20",1
"2086","West Virginia","2/26/20",0
"2087","Wisconsin","2/26/20",0
"2088","Wyoming","2/26/20",0
"2089","Alabama","2/27/20",0
"2090","Alaska","2/27/20",0
"2091","American Samoa","2/27/20",0
"2092","Arizona","2/27/20",1
"2093","Arkansas","2/27/20",0
"2094","California","2/27/20",11
"2095","Colorado","2/27/20",0
"2096","Connecticut","2/27/20",0
"2097","Delaware","2/27/20",0
"2098","Diamond Princess","2/27/20",0
"2099","District of Columbia","2/27/20",0
"2100","Florida","2/27/20",0
"2101","Georgia","2/27/20",0
"2102","Grand Princess","2/27/20",0
"2103","Guam","2/27/20",0
"2104","Hawaii","2/27/20",0
"2105","Idaho","2/27/20",0
"2106","Illinois","2/27/20",2
"2107","Indiana","2/27/20",0
"2108","Iowa","2/27/20",0
"2109","Kansas","2/27/20",0
"2110","Kentucky","2/27/20",0
"2111","Louisiana","2/27/20",0
"2112","Maine","2/27/20",0
"2113","Maryland","2/27/20",0
"2114","Massachusetts","2/27/20",1
"2115","Michigan","2/27/20",0
"2116","Minnesota","2/27/20",0
"2117","Mississippi","2/27/20",0
"2118","Missouri","2/27/20",0
"2119","Montana","2/27/20",0
"2120","Nebraska","2/27/20",0
"2121","Nevada","2/27/20",0
"2122","New Hampshire","2/27/20",0
"2123","New Jersey","2/27/20",0
"2124","New Mexico","2/27/20",0
"2125","New York","2/27/20",0
"2126","North Carolina","2/27/20",0
"2127","North Dakota","2/27/20",0
"2128","Northern Mariana Islands","2/27/20",0
"2129","Ohio","2/27/20",0
"2130","Oklahoma","2/27/20",0
"2131","Oregon","2/27/20",0
"2132","Pennsylvania","2/27/20",0
"2133","Puerto Rico","2/27/20",0
"2134","Rhode Island","2/27/20",0
"2135","South Carolina","2/27/20",0
"2136","South Dakota","2/27/20",0
"2137","Tennessee","2/27/20",0
"2138","Texas","2/27/20",0
"2139","Utah","2/27/20",0
"2140","Vermont","2/27/20",0
"2141","Virgin Islands","2/27/20",0
"2142","Virginia","2/27/20",0
"2143","Washington","2/27/20",1
"2144","West Virginia","2/27/20",0
"2145","Wisconsin","2/27/20",0
"2146","Wyoming","2/27/20",0
"2147","Alabama","2/28/20",0
"2148","Alaska","2/28/20",0
"2149","American Samoa","2/28/20",0
"2150","Arizona","2/28/20",1
"2151","Arkansas","2/28/20",0
"2152","California","2/28/20",11
"2153","Colorado","2/28/20",0
"2154","Connecticut","2/28/20",0
"2155","Delaware","2/28/20",0
"2156","Diamond Princess","2/28/20",0
"2157","District of Columbia","2/28/20",0
"2158","Florida","2/28/20",0
"2159","Georgia","2/28/20",0
"2160","Grand Princess","2/28/20",0
"2161","Guam","2/28/20",0
"2162","Hawaii","2/28/20",0
"2163","Idaho","2/28/20",0
"2164","Illinois","2/28/20",2
"2165","Indiana","2/28/20",0
"2166","Iowa","2/28/20",0
"2167","Kansas","2/28/20",0
"2168","Kentucky","2/28/20",0
"2169","Louisiana","2/28/20",0
"2170","Maine","2/28/20",0
"2171","Maryland","2/28/20",0
"2172","Massachusetts","2/28/20",1
"2173","Michigan","2/28/20",0
"2174","Minnesota","2/28/20",0
"2175","Mississippi","2/28/20",0
"2176","Missouri","2/28/20",0
"2177","Montana","2/28/20",0
"2178","Nebraska","2/28/20",0
"2179","Nevada","2/28/20",0
"2180","New Hampshire","2/28/20",0
"2181","New Jersey","2/28/20",0
"2182","New Mexico","2/28/20",0
"2183","New York","2/28/20",0
"2184","North Carolina","2/28/20",0
"2185","North Dakota","2/28/20",0
"2186","Northern Mariana Islands","2/28/20",0
"2187","Ohio","2/28/20",0
"2188","Oklahoma","2/28/20",0
"2189","Oregon","2/28/20",0
"2190","Pennsylvania","2/28/20",0
"2191","Puerto Rico","2/28/20",0
"2192","Rhode Island","2/28/20",0
"2193","South Carolina","2/28/20",0
"2194","South Dakota","2/28/20",0
"2195","Tennessee","2/28/20",0
"2196","Texas","2/28/20",0
"2197","Utah","2/28/20",0
"2198","Vermont","2/28/20",0
"2199","Virgin Islands","2/28/20",0
"2200","Virginia","2/28/20",0
"2201","Washington","2/28/20",1
"2202","West Virginia","2/28/20",0
"2203","Wisconsin","2/28/20",0
"2204","Wyoming","2/28/20",0
"2205","Alabama","2/29/20",0
"2206","Alaska","2/29/20",0
"2207","American Samoa","2/29/20",0
"2208","Arizona","2/29/20",1
"2209","Arkansas","2/29/20",0
"2210","California","2/29/20",12
"2211","Colorado","2/29/20",0
"2212","Connecticut","2/29/20",0
"2213","Delaware","2/29/20",0
"2214","Diamond Princess","2/29/20",0
"2215","District of Columbia","2/29/20",0
"2216","Florida","2/29/20",0
"2217","Georgia","2/29/20",0
"2218","Grand Princess","2/29/20",0
"2219","Guam","2/29/20",0
"2220","Hawaii","2/29/20",0
"2221","Idaho","2/29/20",0
"2222","Illinois","2/29/20",2
"2223","Indiana","2/29/20",0
"2224","Iowa","2/29/20",0
"2225","Kansas","2/29/20",0
"2226","Kentucky","2/29/20",0
"2227","Louisiana","2/29/20",0
"2228","Maine","2/29/20",0
"2229","Maryland","2/29/20",0
"2230","Massachusetts","2/29/20",1
"2231","Michigan","2/29/20",0
"2232","Minnesota","2/29/20",0
"2233","Mississippi","2/29/20",0
"2234","Missouri","2/29/20",0
"2235","Montana","2/29/20",0
"2236","Nebraska","2/29/20",0
"2237","Nevada","2/29/20",0
"2238","New Hampshire","2/29/20",0
"2239","New Jersey","2/29/20",0
"2240","New Mexico","2/29/20",0
"2241","New York","2/29/20",0
"2242","North Carolina","2/29/20",0
"2243","North Dakota","2/29/20",0
"2244","Northern Mariana Islands","2/29/20",0
"2245","Ohio","2/29/20",0
"2246","Oklahoma","2/29/20",0
"2247","Oregon","2/29/20",1
"2248","Pennsylvania","2/29/20",0
"2249","Puerto Rico","2/29/20",0
"2250","Rhode Island","2/29/20",0
"2251","South Carolina","2/29/20",0
"2252","South Dakota","2/29/20",0
"2253","Tennessee","2/29/20",0
"2254","Texas","2/29/20",0
"2255","Utah","2/29/20",0
"2256","Vermont","2/29/20",0
"2257","Virgin Islands","2/29/20",0
"2258","Virginia","2/29/20",0
"2259","Washington","2/29/20",7
"2260","West Virginia","2/29/20",0
"2261","Wisconsin","2/29/20",0
"2262","Wyoming","2/29/20",0
"2263","Alabama","3/1/20",0
"2264","Alaska","3/1/20",0
"2265","American Samoa","3/1/20",0
"2266","Arizona","3/1/20",1
"2267","Arkansas","3/1/20",0
"2268","California","3/1/20",12
"2269","Colorado","3/1/20",0
"2270","Connecticut","3/1/20",0
"2271","Delaware","3/1/20",0
"2272","Diamond Princess","3/1/20",0
"2273","District of Columbia","3/1/20",0
"2274","Florida","3/1/20",0
"2275","Georgia","3/1/20",0
"2276","Grand Princess","3/1/20",0
"2277","Guam","3/1/20",0
"2278","Hawaii","3/1/20",0
"2279","Idaho","3/1/20",0
"2280","Illinois","3/1/20",3
"2281","Indiana","3/1/20",0
"2282","Iowa","3/1/20",0
"2283","Kansas","3/1/20",0
"2284","Kentucky","3/1/20",0
"2285","Louisiana","3/1/20",0
"2286","Maine","3/1/20",0
"2287","Maryland","3/1/20",0
"2288","Massachusetts","3/1/20",1
"2289","Michigan","3/1/20",0
"2290","Minnesota","3/1/20",0
"2291","Mississippi","3/1/20",0
"2292","Missouri","3/1/20",0
"2293","Montana","3/1/20",0
"2294","Nebraska","3/1/20",0
"2295","Nevada","3/1/20",0
"2296","New Hampshire","3/1/20",0
"2297","New Jersey","3/1/20",0
"2298","New Mexico","3/1/20",0
"2299","New York","3/1/20",0
"2300","North Carolina","3/1/20",0
"2301","North Dakota","3/1/20",0
"2302","Northern Mariana Islands","3/1/20",0
"2303","Ohio","3/1/20",0
"2304","Oklahoma","3/1/20",0
"2305","Oregon","3/1/20",1
"2306","Pennsylvania","3/1/20",0
"2307","Puerto Rico","3/1/20",0
"2308","Rhode Island","3/1/20",1
"2309","South Carolina","3/1/20",0
"2310","South Dakota","3/1/20",0
"2311","Tennessee","3/1/20",0
"2312","Texas","3/1/20",0
"2313","Utah","3/1/20",0
"2314","Vermont","3/1/20",0
"2315","Virgin Islands","3/1/20",0
"2316","Virginia","3/1/20",0
"2317","Washington","3/1/20",11
"2318","West Virginia","3/1/20",0
"2319","Wisconsin","3/1/20",0
"2320","Wyoming","3/1/20",0
"2321","Alabama","3/2/20",0
"2322","Alaska","3/2/20",0
"2323","American Samoa","3/2/20",0
"2324","Arizona","3/2/20",1
"2325","Arkansas","3/2/20",0
"2326","California","3/2/20",21
"2327","Colorado","3/2/20",0
"2328","Connecticut","3/2/20",0
"2329","Delaware","3/2/20",0
"2330","Diamond Princess","3/2/20",0
"2331","District of Columbia","3/2/20",0
"2332","Florida","3/2/20",1
"2333","Georgia","3/2/20",0
"2334","Grand Princess","3/2/20",0
"2335","Guam","3/2/20",0
"2336","Hawaii","3/2/20",0
"2337","Idaho","3/2/20",0
"2338","Illinois","3/2/20",4
"2339","Indiana","3/2/20",0
"2340","Iowa","3/2/20",0
"2341","Kansas","3/2/20",0
"2342","Kentucky","3/2/20",0
"2343","Louisiana","3/2/20",0
"2344","Maine","3/2/20",0
"2345","Maryland","3/2/20",0
"2346","Massachusetts","3/2/20",1
"2347","Michigan","3/2/20",0
"2348","Minnesota","3/2/20",0
"2349","Mississippi","3/2/20",0
"2350","Missouri","3/2/20",0
"2351","Montana","3/2/20",0
"2352","Nebraska","3/2/20",0
"2353","Nevada","3/2/20",0
"2354","New Hampshire","3/2/20",1
"2355","New Jersey","3/2/20",0
"2356","New Mexico","3/2/20",0
"2357","New York","3/2/20",1
"2358","North Carolina","3/2/20",0
"2359","North Dakota","3/2/20",0
"2360","Northern Mariana Islands","3/2/20",0
"2361","Ohio","3/2/20",0
"2362","Oklahoma","3/2/20",0
"2363","Oregon","3/2/20",3
"2364","Pennsylvania","3/2/20",0
"2365","Puerto Rico","3/2/20",0
"2366","Rhode Island","3/2/20",2
"2367","South Carolina","3/2/20",0
"2368","South Dakota","3/2/20",0
"2369","Tennessee","3/2/20",0
"2370","Texas","3/2/20",0
"2371","Utah","3/2/20",0
"2372","Vermont","3/2/20",0
"2373","Virgin Islands","3/2/20",0
"2374","Virginia","3/2/20",0
"2375","Washington","3/2/20",18
"2376","West Virginia","3/2/20",0
"2377","Wisconsin","3/2/20",0
"2378","Wyoming","3/2/20",0
"2379","Alabama","3/3/20",0
"2380","Alaska","3/3/20",0
"2381","American Samoa","3/3/20",0
"2382","Arizona","3/3/20",1
"2383","Arkansas","3/3/20",0
"2384","California","3/3/20",25
"2385","Colorado","3/3/20",0
"2386","Connecticut","3/3/20",0
"2387","Delaware","3/3/20",0
"2388","Diamond Princess","3/3/20",0
"2389","District of Columbia","3/3/20",0
"2390","Florida","3/3/20",2
"2391","Georgia","3/3/20",2
"2392","Grand Princess","3/3/20",0
"2393","Guam","3/3/20",0
"2394","Hawaii","3/3/20",0
"2395","Idaho","3/3/20",0
"2396","Illinois","3/3/20",4
"2397","Indiana","3/3/20",0
"2398","Iowa","3/3/20",0
"2399","Kansas","3/3/20",0
"2400","Kentucky","3/3/20",0
"2401","Louisiana","3/3/20",0
"2402","Maine","3/3/20",0
"2403","Maryland","3/3/20",0
"2404","Massachusetts","3/3/20",2
"2405","Michigan","3/3/20",0
"2406","Minnesota","3/3/20",0
"2407","Mississippi","3/3/20",0
"2408","Missouri","3/3/20",0
"2409","Montana","3/3/20",0
"2410","Nebraska","3/3/20",0
"2411","Nevada","3/3/20",0
"2412","New Hampshire","3/3/20",2
"2413","New Jersey","3/3/20",0
"2414","New Mexico","3/3/20",0
"2415","New York","3/3/20",2
"2416","North Carolina","3/3/20",1
"2417","North Dakota","3/3/20",0
"2418","Northern Mariana Islands","3/3/20",0
"2419","Ohio","3/3/20",0
"2420","Oklahoma","3/3/20",0
"2421","Oregon","3/3/20",3
"2422","Pennsylvania","3/3/20",0
"2423","Puerto Rico","3/3/20",0
"2424","Rhode Island","3/3/20",2
"2425","South Carolina","3/3/20",0
"2426","South Dakota","3/3/20",0
"2427","Tennessee","3/3/20",0
"2428","Texas","3/3/20",0
"2429","Utah","3/3/20",0
"2430","Vermont","3/3/20",0
"2431","Virgin Islands","3/3/20",0
